,ground.x,ground.y,ground.z,ground.e0,ground.e1,ground.e2,ground.e3,FB.rbs_crank.x,FB.rbs_crank.y,FB.rbs_crank.z,FB.rbs_crank.e0,FB.rbs_crank.e1,FB.rbs_crank.e2,FB.rbs_crank.e3,FB.rbs_rocker.x,FB.rbs_rocker.y,FB.rbs_rocker.z,FB.rbs_rocker.e0,FB.rbs_rocker.e1,FB.rbs_rocker.e2,FB.rbs_rocker.e3,FB.rbs_coupler.x,FB.rbs_coupler.y,FB.rbs_coupler.z,FB.rbs_coupler.e0,FB.rbs_coupler.e1,FB.rbs_coupler.e2,FB.rbs_coupler.e3,time
305,0.0,0.0,0.0,1.0,1.061972977134434e-21,2.8104072201306554e-21,7.347944378620525e-23,-1.0123592740728004e-19,17.53701695423629,-98.45025665971482,0.08802679536280891,-0.9961181071030566,2.6078543530758286e-21,7.1085576371793315e-22,-217.3404576052923,-850.0,320.7576835747113,0.8747861122444359,2.1892017894538407e-22,0.48450929591178443,2.85551196250821e-22,-17.34045760529232,-407.46298304576374,222.30742691499646,0.8772428688295844,0.020506080709616143,0.47957663065729755,0.0055412155563081215,3.056112224448898
306,0.0,0.0,0.0,1.0,-1.4113921521705777e-21,-2.813223970989085e-21,2.4982920468226904e-22,-2.9224309530702035e-19,20.62692121693697,-97.84952795556636,0.10369358814597394,-0.9946092900118294,-5.103680373414892e-21,9.421683060202453e-22,-212.97383811456018,-850.0,318.2313855836172,0.871454803861884,-4.50578264637237e-24,0.4904758147214855,2.5844606893810537e-22,-12.97383811456019,-404.373078783063,220.38185762805082,0.8742532275641541,0.024173253318005166,0.48482390311051754,0.006536886972220135,3.066132264529058
307,0.0,0.0,0.0,1.0,1.1246286727692559e-21,1.390291332699536e-21,1.582074735821829e-22,-2.484167602354734e-19,23.696387535407144,-97.151846188267,0.11933469344278042,-0.9928540834087051,1.61894834311381e-22,1.2624703170950315e-21,-208.7775394233328,-850.0,315.7276842012496,0.8681892297108608,4.422519658151779e-22,0.49623327318381083,3.180521975436515e-22,-8.777539423332788,-401.30361246459285,218.57583801298256,0.871297000467568,0.02783221571244112,0.48990823664422783,0.00753819699077952,3.0761523046092183
308,0.0,0.0,0.0,1.0,5.49562592152176e-22,-5.973332082286212e-22,-1.7551737140587204e-22,2.3650583200254267e-19,26.74237456475704,-96.35790264765588,0.1349462365615898,-0.9908529221021078,7.383370377374361e-22,-1.076036015980908e-21,-204.75034386530956,-850.0,313.25320713342774,0.8649942514418363,9.03942416856426e-22,0.5017817702679483,3.6989653621729983e-22,-4.750343865309569,-398.25762543524297,216.89530448577187,0.8683782746378603,0.031479029124115425,0.49482845445529783,0.008546550461533985,3.0861723446893787
309,0.0,0.0,0.0,1.0,-5.58530208245902e-22,2.7949956404486377e-22,-2.038477519940322e-22,-2.5473572772742885e-19,29.76186422427622,-95.46848400342722,0.1505243501340501,-0.9886063018295728,-9.641589953507895e-22,1.1548075233764643e-21,-200.89109896859551,-850.0,310.81448732351026,0.8618747449384194,1.4484593359870977e-22,0.5071212123723495,-2.77604630651788e-22,-0.8910989685955106,-395.2381357757238,215.34600332008304,0.8655013253797308,0.03510972901380107,0.4995831322338788,0.009563298750863654,3.096192384769539
310,0.0,0.0,0.0,1.0,7.602634438466827e-22,-8.498724795756785e-22,1.291307965263756e-22,1.6243022017641192e-19,32.75186468786436,-94.48447152566771,0.16606517507314306,-0.9861147791349385,-2.0690797541324628e-22,-8.513199831119306e-22,-197.19873954129855,-850.0,308.417977356205,0.8588356146939348,5.171221184109402e-22,0.5122512927596902,3.1652327124744003e-22,2.8012604587014485,-392.2481353121356,213.93350583053729,0.8626706293683503,0.038720324757761326,0.5041705854653429,0.010589732224488852,3.106212424849699
311,0.0,0.0,0.0,1.0,1.537054794171004e-22,-2.5249880099920833e-22,-7.99594454295424e-23,-1.300535540079561e-20,35.70941334844736,-93.40684021166018,0.1815648615291768,-0.9833789712304779,-3.4649420519567014e-22,-3.3780647058283657e-25,-193.6723089556335,-850.0,306.0700637247221,0.8558818077923729,-7.770386144482686e-23,0.5171714716520672,-2.657717117024394e-23,6.327691044366515,-389.29058665155264,212.6632235130619,0.8598908770359591,0.0423067991866705,0.5085888570459737,0.011627072841195669,3.1162324649298596
312,0.0,0.0,0.0,1.0,6.392650801596807e-22,4.1302739066909905e-22,-3.3776951918247805e-23,-3.240709608614057e-20,38.63157975344052,-92.23665781981943,0.19701956984348204,-0.9803995558439996,3.594769510693377e-22,2.389114237559303e-22,-190.31097976750522,-850.0,303.7770807584404,0.8530183273593881,-4.0674918320751747e-23,0.5218809569142451,4.820631915403053e-23,9.689020232494778,-386.3684202465595,211.54042293862094,0.8571669840812881,0.045865107990257885,0.5128357051334131,0.012676466847099964,3.12625250501002
313,0.0,0.0,0.0,1.0,6.293113688931202e-22,5.200701721653859e-22,7.766962899551922e-23,-1.585006575335723e-19,41.51546850835474,-90.9750838117157,0.2124254714995986,-0.9771772710509571,-3.056833234719709e-22,7.441465790195937e-22,-187.11407380066169,-850.0,301.5453240003348,0.8502502453334716,5.103840772073653e-22,0.5263786852743447,3.985744519453343e-22,12.88592619933832,-383.48453149164527,210.57024018861907,0.8545041019821573,0.04939117900625289,0.5169085911737059,0.013738977558381807,3.13627254509018
314,0.0,0.0,0.0,1.0,-7.573542658294107e-22,-7.820403796168588e-22,-5.655306980056991e-23,1.5803256984194408e-19,44.35822214566446,-89.62336820323578,0.22777875007169496,-0.9737129150916088,-4.8081901709766316e-23,-8.324526940421674e-22,-184.08108181436023,-850.0,299.38106281092416,0.8475827143880588,-8.974413992097721e-22,0.5306633040557791,-5.639531563311441e-22,15.91891818563975,-380.64177785433554,209.75769460768836,0.8519076273676598,0.05288091141922302,0.5208046680704196,0.014815578218966525,3.1462925851703405
315,0.0,0.0,0.0,1.0,4.952826418799318e-22,1.790550090347389e-22,-2.7252644323639427e-22,-1.4126402263506947e-19,47.15702395609446,-88.18285032601987,0.24307560216998395,-0.9700073461732761,-5.19843747341068e-22,5.911967404197986e-22,-181.21168286077761,-850.0,297.29055195832706,0.8450209788119567,5.630369813764743e-22,0.5347331534219367,8.761403722743467e-23,18.788317139222375,-377.84297604390554,209.1077016323072,0.8493832100778727,0.0563301749031722,0.524520768488253,0.015907144918179107,3.156312625250501
