,ground.x,ground.y,ground.z,ground.e0,ground.e1,ground.e2,ground.e3,MS.rbs_block.x,MS.rbs_block.y,MS.rbs_block.z,MS.rbs_block.e0,MS.rbs_block.e1,MS.rbs_block.e2,MS.rbs_block.e3,MS.rbs_dummy.x,MS.rbs_dummy.y,MS.rbs_dummy.z,MS.rbs_dummy.e0,MS.rbs_dummy.e1,MS.rbs_dummy.e2,MS.rbs_dummy.e3
144,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-200.83462053465794,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
145,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-202.76177343049386,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
146,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-204.64621912957128,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
147,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-206.48260222864087,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
148,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-208.2657954070957,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
149,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-209.9909124099222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
150,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-211.65332008368915,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
151,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-213.2486494409411,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
152,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-214.77280573178578,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
153,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-216.22197750490747,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
154,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-217.5926446436876,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
155,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-218.88158536655922,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
156,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-220.0858821841534,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
157,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-221.20292680920159,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
158,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-222.23042401852828,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
159,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-223.16639446979303,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
160,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-224.00917647890995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
161,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-224.7574267672766,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
162,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-225.41012019107384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
163,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-225.96654846794445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
164,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-226.4263179193126,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
165,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-226.78934624946194,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
166,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-227.05585838523677,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
167,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-227.22638140286435,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
168,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-227.3017385709078,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
169,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-227.28304254074413,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
170,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-227.17168771821252,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
171,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-226.9693418521907,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
172,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-226.67793687782785,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
173,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-226.2996590539841,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
174,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-225.83693843609794,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
175,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-225.2924377272209,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
176,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-224.66904055131855,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
177,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-223.9698391941392,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
178,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-223.1981218579923,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
179,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-222.35735947765897,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
180,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-221.45119214537507,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
181,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-220.483415193383,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
182,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-219.45796498294354,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
183,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-218.37890444893367,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
184,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-217.2504084492319,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
185,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-216.0767489680117,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
186,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-214.8622802218287,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
187,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-213.61142371700066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
188,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-212.32865330624472,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
189,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-211.01848029185803,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
190,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-209.68543862190896,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
191,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-208.3340702249527,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
192,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-206.96891052770013,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
193,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-205.59447419885933,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
194,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-204.21524116104075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
195,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-202.83564291117312,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
196,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-201.46004918832773,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
197,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-200.0927550261972,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
198,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-198.73796822572936,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
199,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-197.39979728158298,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
200,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-196.0822397941595,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
201,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-194.78917139697677,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
202,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-193.52433522709853,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
203,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-192.29133196422214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
204,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-191.09361046186353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
205,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-189.93445899187327,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
206,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-188.81699712127588,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
207,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-187.744168238154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
208,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-186.7187327410082,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
209,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-185.74326190371974,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
210,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-184.82013242593408,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
211,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-183.9515216763751,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
212,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-183.13940363430035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
213,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-182.3855455320263,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
214,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-181.6915051991925,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
215,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-181.05862910720376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
216,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-180.48805111009642,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
217,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-179.98069187592583,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
218,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-179.53725900067016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
219,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-179.15824779460095,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
220,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-178.8439427290853,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
221,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-178.59441952986697,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
222,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-178.40954790102552,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
223,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-178.28899486204295,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
224,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-178.23222867871556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
225,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-178.23852336704476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
226,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-178.30696374772367,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
227,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-178.43645102741198,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
228,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-178.6257088816634,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
229,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-178.87329001313947,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
230,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-179.17758315761432,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
231,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-179.5368205092489,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
232,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-179.94908553569115,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
233,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-180.41232115274389,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
234,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-180.92433822763385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
235,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-181.48282437931547,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
236,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-182.0853530437516,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
237,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-182.72939277172992,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
238,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-183.41231672649863,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
239,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-184.13141234833796,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
240,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-184.88389115312174,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
241,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-185.66689863196828,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
242,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-186.4775242192259,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
243,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-187.31281129628803,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
244,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-188.16976719908098,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
245,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-189.04537319751182,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
246,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-189.93659441570324,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
247,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-190.84038966247164,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
248,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-191.7537211422231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
249,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-192.67356401724294,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
250,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-193.59691579323663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
251,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-194.52080550093922,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
252,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-195.442302647641,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
253,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-196.3585259135766,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
254,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-197.26665156928726,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
255,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-198.16392159128762,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
256,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-199.04765145464617,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
257,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-199.91523758241237,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
258,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-200.76416443319488,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
259,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-201.59201120960566,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
260,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-202.39645817172953,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
261,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-203.1752925412527,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
262,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-203.926413983383,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
263,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-204.64783965521326,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
264,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-205.33770881071186,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
265,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-205.99428695406598,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
266,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-206.61596953465028,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
267,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-207.20128517843844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
268,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-207.74889845221608,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
269,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-208.25761215848266,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
270,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-208.72636916044453,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
271,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-209.15425373799718,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
272,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-209.540492477065,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
273,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-209.88445469611014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
274,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-210.18565241503165,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
275,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-210.44373987304976,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
276,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-210.65851260350408,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
277,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-210.8299060747826,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
278,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-210.95799390784094,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
279,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-211.04298568196202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
280,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-211.08522434154358,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
281,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-211.0851832177817,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
282,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-211.04346268013998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
283,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-210.96078643345382,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-210.83799747741497,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-210.6760537460128,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
286,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-210.4760234452705,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
287,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-210.2390801083099,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
288,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-209.9664973874012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
289,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-209.65964360320828,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
290,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-209.31997607192054,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
291,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-208.94903523137174,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
292,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-208.5484385875822,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
293,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-208.1198745034249,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
294,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-207.66509585130723,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
