,ground.x,ground.y,ground.z,ground.e0,ground.e1,ground.e2,ground.e3,FB.rbs_crank.x,FB.rbs_crank.y,FB.rbs_crank.z,FB.rbs_crank.e0,FB.rbs_crank.e1,FB.rbs_crank.e2,FB.rbs_crank.e3,FB.rbs_rocker.x,FB.rbs_rocker.y,FB.rbs_rocker.z,FB.rbs_rocker.e0,FB.rbs_rocker.e1,FB.rbs_rocker.e2,FB.rbs_rocker.e3,FB.rbs_coupler.x,FB.rbs_coupler.y,FB.rbs_coupler.z,FB.rbs_coupler.e0,FB.rbs_coupler.e1,FB.rbs_coupler.e2,FB.rbs_coupler.e3
149,1.3953136160532386e-23,3.036389634686803e-21,1.3080315188597463e-22,1.0,3.85838657229847e-25,8.756147972917681e-24,-3.969872109145136e-25,-3.424131263987496e-22,-80.06352643210347,-59.91521367646854,0.44768734512345093,0.8941901899195579,8.640389271443079e-24,-6.3185937399055774e-24,-474.3198820910499,-850.0,361.56128231494614,0.9894181386926436,-6.977245343927306e-24,0.14509227375071698,-2.4575739036329976e-24,-274.31988209104986,-505.06352643210346,301.6460686384776,0.9765029625903838,-0.08490874131076806,0.19479696333484084,-0.03586948205563625
150,-2.933091280640608e-22,-5.76625692042742e-22,1.9180517080670685e-21,1.0,1.8126431707945286e-24,-1.0648455111089795e-24,1.1826487981735501e-24,-6.357197528094085e-23,-73.73660545921469,-67.54934574067408,0.4028067758400493,0.9152850681997402,7.007484747062827e-26,1.2241648802811577e-24,-445.47054492585596,-850.0,366.30920692637034,0.9828956292049637,-1.2563333649080078e-24,0.18416352082121784,2.1759784910692447e-24,-245.47054492585596,-498.7366054592147,298.75986118569625,0.9700380334692043,-0.07909134697999022,0.2275773142409229,-0.031294480979720464
151,-2.447928971676788e-21,7.354935226884591e-22,-4.505567371420561e-21,1.0,-1.3126819989988672e-23,-1.1989497837262762e-23,-1.6870016004615277e-24,-2.197818133212713e-21,-66.68478072466472,-74.5194009258287,0.3569356002654853,0.9341290232056687,-1.4323418061146302e-23,6.811790622452684e-24,-416.81470123599695,-850.0,368.7374008010235,0.9749753804282065,-2.4718677711497233e-26,0.22231290030081213,-5.318822172409301e-24,-216.81470123599695,-491.6847807246647,294.2179998751948,0.9626984379414286,-0.07228922798487736,0.25935521332363903,-0.026848889724980087
152,2.5980384976788375e-22,7.943391537216236e-23,5.180259496439881e-22,1.0,-5.023701557109812e-24,-1.1825107622405569e-23,-4.370370365500031e-24,-1.3473424815271774e-22,-58.97737864027879,-80.75685669565279,0.3101866275127953,0.9506757127666076,-1.9100906197075516e-23,4.157201553642451e-24,-388.8498478023157,-850.0,368.95213530567827,0.965854034520888,4.5451323590486975e-24,0.25908685576037643,1.6647558626078766e-24,-188.84984780231574,-483.9773786402788,288.19527861002547,0.954622754545149,-0.06457171287617386,0.28985488086061995,-0.022584085724172955
153,-2.5799116528198e-22,4.112935170433641e-22,-1.488071318437729e-23,1.0,1.6848638862644536e-24,2.846180724594603e-24,2.9045558199302718e-24,9.132010183096074e-22,-50.690169204448516,-86.20039033174378,0.2626748218316641,0.964884431080603,1.1943076210297401e-23,2.8177626976293453e-24,-361.9714735946819,-850.0,367.15641445493605,0.9557567602055198,-2.3131162130020853e-24,0.29415815611882196,4.607517657692747e-25,-161.97147359468192,-475.6901692044485,280.95602412319226,0.9459515871946899,-0.056019437702377786,0.31889514251571544,-0.01852850627466496
154,-2.734215177666946e-22,4.112935170433641e-22,-1.0528870003766813e-21,1.0,3.684658970352363e-24,1.1396268020431871e-23,2.1711179839347896e-24,-1.391407449837585e-21,-41.9046268836126,-90.79649108335113,0.21451703490828097,0.9767202614358713,9.148776311068303e-24,-7.73250729831928e-24,-336.4734280532254,-850.0,363.61294750904887,0.9449179534685657,-2.0864525464602483e-24,0.3273072939312239,-1.0708283118197695e-25,-136.47342805322538,-466.9046268836126,272.8164564256977,0.9368185393312998,-0.046722077533802184,0.34637013594832644,-0.014690128821887343
155,-1.5980697893244132e-21,2.7040725550738122e-22,-1.4055314989234544e-21,1.0,4.995947589088759e-24,1.1452047334953834e-23,1.9151480359017517e-24,2.410860276112867e-22,-32.70712063432296,-94.49997252441766,0.16583169498171288,0.9861540834497871,2.612654947159793e-23,4.9314512446764e-24,-312.5576666849055,-850.0,358.6137737634028,0.9335678200494189,6.239032920421719e-25,0.35840079072674547,-1.4522996931174509e-24,-112.55766668490548,-457.70712063432296,264.1138012389851,0.9273460058820113,-0.036776515723415074,0.37222917443664727,-0.01105952481998206
156,-8.543540101147448e-22,-2.0933010254785484e-22,7.290059680748145e-22,1.0,1.5719907956796774e-25,1.960079483462208e-23,3.95402157580544e-24,-8.566256692800737e-21,-23.188071039862148,-97.27442576933647,0.116738531924612,0.9931626969078549,-1.6437732395828922e-23,-3.689285204174484e-23,-290.34890070777465,-850.0,352.4579922380126,0.9219244034272156,-5.8715778086918906e-24,0.3873698412145631,-8.43970623531513e-25,-90.34890070777467,-448.18807103986217,255.18356646867613,0.9176447916774486,-0.02628544594263805,0.39645825612933594,-0.007613145852943173
157,5.250165802691834e-22,2.0072701969626977e-22,8.414477369309863e-22,1.0,-1.4945818101755838e-23,-2.5663396520713274e-23,6.376803718991238e-26,-7.361719452038482e-21,-13.441059772664035,-99.0925751986067,0.06735827855254774,0.9977288658125687,-7.076021643080254e-23,-3.47463225942115e-23,-269.9109513888615,-850.0,345.4371705931481,0.9101900126932835,-8.577621914471094e-24,0.41419094458558814,-2.1159559516780397e-24,-69.91095138886155,-438.441059772664,246.3445953945414,0.9078164632987294,-0.01535631233120976,0.41906421453145687,-0.004316607774171218
158,-5.69063124835114e-22,6.242434933234199e-22,-2.997048162810782e-22,1.0,1.5998812690947606e-23,1.1963815780481388e-22,3.9049486029304745e-26,-3.863916400891808e-20,-3.5619095938731284,-99.93654660507796,0.017812373710601535,0.9998413607707931,-6.986940384465478e-23,-1.891359739727312e-22,-251.26264603801238,-850.0,337.82717255508356,0.898550910122099,9.333077559320947e-23,0.43886929509395894,3.7609094660119755e-23,-51.26264603801235,-428.5619095938731,237.89062595000564,0.8979573988551743,-0.0041005184377672565,0.4400618355684411,-0.0011278646149154288
